time,nagents,calculate_cultural_entropy,calculate_spatial_segregation,calculate_clustering_coefficient,calculate_wealth_percentiles,calculate_pareto_alpha,deaths_age,deaths_starvation,calculate_total_credit_outstanding,calculate_credit_default_rate,calculate_gini_coefficient
0,50,3.884297118205747,0.0,0.0,"Dict(:p25 => 10.25, :p75 => 19.0, :p50 => 14.0, :p90 => 23.1, :p99 => 25.0, :p95 => 24.549999999999997)",9.797632143947327,0,0,0.0,0.0,0.23110204081632646
1,50,3.884297118205747,0.0,0.0,"Dict(:p25 => 8.25, :p75 => 19.75, :p50 => 14.0, :p90 => 23.0, :p99 => 24.0, :p95 => 23.549999999999997)",22.78728712621092,0,0,0.0,0.0,0.25712230215827336
2,50,3.884297118205747,0.0,0.0,"Dict(:p25 => 9.0, :p75 => 18.75, :p50 => 12.0, :p90 => 24.0, :p99 => 25.0, :p95 => 24.549999999999997)",9.423772737435378,0,1,0.0,0.0,0.2866074074074074
3,50,3.884297118205747,0.0,0.0,"Dict(:p25 => 8.25, :p75 => 19.75, :p50 => 14.0, :p90 => 25.0, :p99 => 27.509999999999998, :p95 => 26.549999999999997)",8.299203899177849,0,3,0.0,0.0,0.31317919075144496
4,50,3.912023005428145,0.0,0.0,"Dict(:p25 => 8.25, :p75 => 21.0, :p50 => 14.5, :p90 => 26.1, :p99 => 30.019999999999996, :p95 => 28.549999999999997)",7.311583920056274,0,6,0.0,0.0,0.31509433962264155
5,50,3.912023005428145,0.0,0.0,"Dict(:p25 => 9.0, :p75 => 21.0, :p50 => 15.0, :p90 => 27.200000000000003, :p99 => 32.529999999999994, :p95 => 30.549999999999997)",6.29656398604165,0,9,0.0,0.0,0.3121717171717171
6,50,3.912023005428145,0.0,0.0,"Dict(:p25 => 8.0, :p75 => 22.75, :p50 => 15.5, :p90 => 30.1, :p99 => 35.03999999999999, :p95 => 32.55)",5.3956428915687775,0,12,0.0,0.0,0.32643902439024397
7,50,3.912023005428145,0.0,0.0,"Dict(:p25 => 7.25, :p75 => 25.0, :p50 => 16.5, :p90 => 33.0, :p99 => 37.03999999999999, :p95 => 34.55)",4.7627367139081285,0,13,0.0,0.0,0.354443141852286
8,50,3.8842971182057475,0.0,0.0,"Dict(:p25 => 8.25, :p75 => 27.5, :p50 => 17.0, :p90 => 35.0, :p99 => 39.54999999999999, :p95 => 36.55)",6.086754124063189,0,16,0.0,0.0,0.3522332233223322
9,50,3.8842971182057475,0.0,0.0,"Dict(:p25 => 10.25, :p75 => 29.5, :p50 => 17.5, :p90 => 37.1, :p99 => 42.05999999999999, :p95 => 38.55)",6.260826457843412,0,18,0.0,0.0,0.3538333333333332
10,50,3.884297118205747,0.0,0.0,"Dict(:p25 => 9.25, :p75 => 31.25, :p50 => 17.5, :p90 => 38.2, :p99 => 45.05999999999999, :p95 => 41.0)",6.31570661457521,0,18,0.0,0.0,0.3835102040816327
11,50,3.884297118205747,0.0,0.0,"Dict(:p25 => 9.25, :p75 => 31.75, :p50 => 19.0, :p90 => 39.300000000000004, :p99 => 48.05999999999999, :p95 => 43.55)",7.586646512897444,0,20,0.0,0.0,0.3836398838334947
12,50,3.912023005428145,0.0,0.0,"Dict(:p25 => 9.25, :p75 => 33.75, :p50 => 19.0, :p90 => 41.2, :p99 => 50.05999999999999, :p95 => 45.55)",9.531375181843133,0,21,0.0,0.0,0.3998499061913696
13,50,3.912023005428145,0.0,0.0,"Dict(:p25 => 8.0, :p75 => 35.0, :p50 => 20.0, :p90 => 43.2, :p99 => 52.569999999999986, :p95 => 47.55)",12.439420107458242,0,22,0.0,0.0,0.4204032997250229
14,50,3.912023005428145,0.0,0.0,"Dict(:p25 => 10.75, :p75 => 36.75, :p50 => 22.0, :p90 => 45.2, :p99 => 54.569999999999986, :p95 => 50.099999999999994)",12.657271055685111,0,26,0.0,0.0,0.3775020815986678
15,50,3.912023005428145,0.0,0.0,"Dict(:p25 => 14.0, :p75 => 38.5, :p50 => 22.0, :p90 => 47.1, :p99 => 57.05999999999999, :p95 => 52.099999999999994)",10.726346943030608,0,28,0.0,0.0,0.36607313195548485
16,50,3.884297118205747,0.0,0.0,"Dict(:p25 => 15.0, :p75 => 40.25, :p50 => 23.0, :p90 => 50.0, :p99 => 59.05999999999999, :p95 => 54.64999999999999)",9.041053205499388,0,32,0.0,0.0,0.32653902798232703
17,50,3.8565712309833495,0.0,0.0,"Dict(:p25 => 14.25, :p75 => 42.25, :p50 => 24.0, :p90 => 52.1, :p99 => 62.05999999999999, :p95 => 56.64999999999999)",7.432845965493213,0,32,0.0,0.0,0.3437122302158273
18,50,3.884297118205747,0.0,0.0,"Dict(:p25 => 14.0, :p75 => 44.0, :p50 => 25.5, :p90 => 54.2, :p99 => 64.57, :p95 => 58.64999999999999)",6.522597344497784,0,32,7.0,0.0,0.3561851332398316
19,50,3.884297118205747,0.0,0.0,"Dict(:p25 => 15.0, :p75 => 45.75, :p50 => 28.0, :p90 => 56.0, :p99 => 67.05999999999999, :p95 => 60.64999999999999)",6.097481894750661,0,33,12.0,0.0,0.35125925925925916
20,50,3.884297118205747,0.0,0.0,"Dict(:p25 => 16.25, :p75 => 46.75, :p50 => 29.0, :p90 => 58.0, :p99 => 69.05999999999999, :p95 => 61.749999999999986)",5.850775925435795,0,34,16.0,0.0,0.3410817772054089
21,50,3.912023005428145,0.0,0.0,"Dict(:p25 => 17.25, :p75 => 48.75, :p50 => 29.0, :p90 => 60.1, :p99 => 71.57, :p95 => 64.19999999999999)",6.085969635499962,0,35,18.0,0.0,0.33781637717121593
22,50,3.8842971182057475,0.0,0.0,"Dict(:p25 => 17.25, :p75 => 50.0, :p50 => 29.5, :p90 => 61.1, :p99 => 74.07999999999998, :p95 => 64.0)",7.033836143076642,0,35,30.0,0.4,0.3369751966122201
23,50,3.8842971182057475,0.0,0.0,"Dict(:p25 => 18.0, :p75 => 51.25, :p50 => 30.5, :p90 => 63.1, :p99 => 76.07999999999998, :p95 => 66.55)",6.438818326288353,0,35,31.0,0.3333333333333333,0.34494991160872135
24,50,3.912023005428145,0.0,0.0,"Dict(:p25 => 18.25, :p75 => 52.5, :p50 => 31.0, :p90 => 65.1, :p99 => 78.57, :p95 => 69.55)",6.599729745039595,0,36,48.0,0.3333333333333333,0.33530079455164574
25,50,3.8842971182057475,0.0,0.0,"Dict(:p25 => 18.25, :p75 => 54.25, :p50 => 32.0, :p90 => 67.2, :p99 => 81.05999999999999, :p95 => 72.1)",6.621275121819806,0,36,49.0,0.3,0.34466814159292025
26,50,3.8842971182057475,0.0,0.0,"Dict(:p25 => 19.0, :p75 => 55.25, :p50 => 33.0, :p90 => 69.2, :p99 => 83.54999999999998, :p95 => 73.55)",6.82733024457467,0,36,51.0,0.2727272727272727,0.35277837837837844
27,50,3.912023005428145,0.0,0.0,"Dict(:p25 => 20.25, :p75 => 57.25, :p50 => 33.5, :p90 => 71.2, :p99 => 85.54999999999998, :p95 => 76.55)",7.046259556980592,0,37,52.0,0.25,0.3498953974895398
28,50,3.912023005428145,0.0,0.0,"Dict(:p25 => 20.0, :p75 => 58.75, :p50 => 34.0, :p90 => 73.30000000000001, :p99 => 87.54999999999998, :p95 => 78.55)",7.25698543257744,0,37,45.0,0.2727272727272727,0.3588501278772378
29,50,3.912023005428145,0.0,0.0,"Dict(:p25 => 20.25, :p75 => 60.75, :p50 => 35.5, :p90 => 75.6, :p99 => 86.285, :p95 => 82.92499999999998)",7.354770146604215,0,38,47.5,0.2727272727272727,0.35447082096933724
30,50,3.912023005428145,0.0,0.0,"Dict(:p25 => 20.700000000000003, :p75 => 63.5, :p50 => 37.0, :p90 => 81.66000000000001, :p99 => 88.79499999999999, :p95 => 84.82499999999999)",7.133525661424448,0,38,54.5,0.3333333333333333,0.36192850241545904
31,50,3.8842971182057475,0.0,0.0,"Dict(:p25 => 21.0, :p75 => 64.7, :p50 => 39.0, :p90 => 83.76000000000002, :p99 => 91.30499999999999, :p95 => 87.275)",6.9288011274540455,0,39,59.099999999999994,0.3076923076923077,0.3609131047440113
32,50,3.884297118205747,0.0,0.0,"Dict(:p25 => 20.25, :p75 => 66.0, :p50 => 40.5, :p90 => 85.76000000000002, :p99 => 93.30499999999999, :p95 => 89.775)",6.751720930558279,0,39,59.099999999999994,0.3076923076923077,0.3726974169741699
33,50,3.912023005428145,0.0,0.0,"Dict(:p25 => 21.0, :p75 => 67.5, :p50 => 42.0, :p90 => 87.81000000000002, :p99 => 96.05999999999999, :p95 => 92.275)",6.831324004531207,0,40,60.2,0.2857142857142857,0.37452612612612635
34,50,3.8842971182057475,0.0,0.0,"Dict(:p25 => 21.5, :p75 => 69.5, :p50 => 43.5, :p90 => 89.81000000000002, :p99 => 99.05999999999999, :p95 => 94.775)",6.211029660534863,0,40,71.5,0.38461538461538464,0.36966696035242297
35,50,3.8842971182057475,0.0,0.0,"Dict(:p25 => 23.25, :p75 => 71.0, :p50 => 44.5, :p90 => 91.91000000000001, :p99 => 102.05999999999999, :p95 => 97.36999999999999)",6.733599628842262,0,41,70.5,0.4166666666666667,0.3643788395904437
36,50,3.884297118205747,0.0,0.0,"Dict(:p25 => 23.25, :p75 => 72.75, :p50 => 45.5, :p90 => 94.01000000000002, :p99 => 104.39849999999998, :p95 => 99.82)",6.387080766989144,0,42,71.5,0.38461538461538464,0.36445166666666684
37,50,3.8565712309833495,0.0,0.0,"Dict(:p25 => 23.25, :p75 => 73.89999999999999, :p50 => 46.5, :p90 => 96.06000000000002, :p99 => 106.39849999999998, :p95 => 102.555)",6.352907405580313,0,43,69.5,0.4166666666666667,0.35844515959277023
38,50,3.912023005428145,0.0,0.0,"Dict(:p25 => 24.0, :p75 => 75.14999999999999, :p50 => 47.5, :p90 => 98.11000000000001, :p99 => 109.37399999999998, :p95 => 104.8425)",6.377435483658296,0,43,69.5,0.4166666666666667,0.36063767886476517
39,50,3.8288453437609515,0.0,0.0,"Dict(:p25 => 24.25, :p75 => 76.8, :p50 => 48.5, :p90 => 100.12500000000001, :p99 => 115.9265, :p95 => 107.775)",6.532305288183084,0,44,62.0,0.36363636363636365,0.3616669552003382
40,50,3.8183803808856607,0.0,0.0,"Dict(:p25 => 24.25, :p75 => 78.75, :p50 => 49.5, :p90 => 102.12500000000001, :p99 => 118.4845, :p95 => 110.775)",6.5480018889290665,0,44,52.0,0.4,0.3656703147663267
41,50,3.884297118205747,0.0,0.0,"Dict(:p25 => 25.25, :p75 => 81.5, :p50 => 50.5, :p90 => 104.12500000000001, :p99 => 120.99449999999999, :p95 => 113.275)",6.605310484513306,0,45,39.24000000000001,0.5,0.36320833409888453
42,50,3.912023005428145,0.0,0.0,"Dict(:p25 => 26.0, :p75 => 83.5, :p50 => 52.0, :p90 => 106.12500000000001, :p99 => 123.50449999999998, :p95 => 115.775)",6.613787131016506,0,45,39.24000000000001,0.5,0.3632029769716143
43,50,3.8565712309833495,0.0,0.0,"Dict(:p25 => 27.0, :p75 => 85.75, :p50 => 53.5, :p90 => 108.12500000000001, :p99 => 126.5555, :p95 => 118.32499999999999)",6.58438540231664,0,45,38.24000000000001,0.42857142857142855,0.36511069312848266
44,50,3.8288453437609515,0.0,0.0,"Dict(:p25 => 27.0, :p75 => 88.0, :p50 => 55.0, :p90 => 115.012, :p99 => 129.5555, :p95 => 121.32499999999999)",5.989547463553677,0,46,8.84,0.0,0.37543652379082504
45,50,3.8288453437609515,0.0,0.0,"Dict(:p25 => 27.25, :p75 => 90.0, :p50 => 56.0, :p90 => 117.91199999999999, :p99 => 132.5555, :p95 => 123.32499999999999)",5.697840441680704,0,47,8.84,0.0,0.3670883440523873
46,50,3.8288453437609515,0.0,0.0,"Dict(:p25 => 27.25, :p75 => 92.0, :p50 => 57.5, :p90 => 120.668, :p99 => 134.5555, :p95 => 126.38)",5.719439049168874,0,47,7.84,0.3333333333333333,0.36788357110212333
47,50,3.8565712309833495,0.0,0.0,"Dict(:p25 => 28.25, :p75 => 92.61, :p50 => 59.5, :p90 => 123.668, :p99 => 137.0655, :p95 => 128.38)",5.708757557075708,0,47,21.57,0.3333333333333333,0.3613732734701467
48,50,3.884297118205747,0.0,0.0,"Dict(:p25 => 29.25, :p75 => 95.36, :p50 => 61.0, :p90 => 125.768, :p99 => 139.5555, :p95 => 130.38)",5.758729929457459,0,47,21.57,0.3333333333333333,0.36026470389839793
49,50,3.8288453437609515,0.0,0.0,"Dict(:p25 => 29.25, :p75 => 96.51, :p50 => 62.0, :p90 => 127.768, :p99 => 142.5555, :p95 => 132.38)",5.810565129883208,0,48,21.57,0.3333333333333333,0.35162094374315056
50,50,3.8842971182057475,0.0,0.0,"Dict(:p25 => 29.999999999999996, :p75 => 98.26, :p50 => 63.0, :p90 => 130.668, :p99 => 144.5555, :p95 => 134.92999999999998)",5.85724707522353,0,49,20.67,0.3333333333333333,0.3474452010827358
51,50,3.8288453437609515,0.0,0.0,"Dict(:p25 => 30.25, :p75 => 99.26, :p50 => 64.0, :p90 => 132.668, :p99 => 146.5555, :p95 => 137.38)",5.929111734904776,0,49,14.830000000000004,0.5,0.349366030988044
52,50,3.8011194565385535,0.0,0.0,"Dict(:p25 => 31.5, :p75 => 101.15, :p50 => 66.0, :p90 => 134.768, :p99 => 149.0655, :p95 => 139.92999999999998)",5.9506246452363944,0,49,14.830000000000004,0.5,0.3507542925458853
53,50,3.8565712309833495,0.0,0.0,"Dict(:p25 => 32.75, :p75 => 103.15, :p50 => 67.5, :p90 => 136.768, :p99 => 151.5555, :p95 => 142.38)",5.9966002636747735,0,49,14.830000000000004,0.5,0.352051246114111
54,50,3.8011194565385535,0.0,0.0,"Dict(:p25 => 34.0, :p75 => 104.4675, :p50 => 69.0, :p90 => 139.768, :p99 => 154.5555, :p95 => 144.93)",5.9674312045345514,0,51,14.830000000000004,0.5,0.3428296916154445
55,50,3.8288453437609515,0.0,0.0,"Dict(:p25 => 35.0, :p75 => 105.7175, :p50 => 70.0, :p90 => 142.668, :p99 => 157.5555, :p95 => 146.93)",5.988518610848955,0,51,14.830000000000004,0.5,0.34249386990739916
56,50,3.884297118205747,0.0,0.0,"Dict(:p25 => 35.75, :p75 => 107.2175, :p50 => 71.0, :p90 => 144.91199999999998, :p99 => 160.5555, :p95 => 149.48)",5.985378566815982,0,51,14.830000000000004,0.5,0.3426866905594197
57,50,3.884297118205747,0.0,0.0,"Dict(:p25 => 36.75, :p75 => 114.55, :p50 => 72.5, :p90 => 147.91199999999998, :p99 => 162.5555, :p95 => 152.02999999999997)",6.421996262344794,0,51,0.10000000000000142,0.0,0.3479527195833394
58,50,3.884297118205747,0.0,0.0,"Dict(:p25 => 37.75, :p75 => 116.3, :p50 => 74.0, :p90 => 150.668, :p99 => 164.5555, :p95 => 154.47999999999996)",6.591563110923972,0,51,0.10000000000000142,0.0,0.3464916383514409
59,50,3.8288453437609515,0.0,0.0,"Dict(:p25 => 37.75, :p75 => 118.3, :p50 => 75.5, :p90 => 152.768, :p99 => 167.5555, :p95 => 156.93)",6.576936874183367,0,51,0.10000000000000142,0.0,0.3463930255468759
60,50,3.8288453437609515,0.0,0.0,"Dict(:p25 => 31.020500000000002, :p75 => 106.86, :p50 => 55.5, :p90 => 155.768, :p99 => 169.5555, :p95 => 158.93)",6.7110805177329915,4,51,0.0,0.0,0.3898595382326704
61,50,3.8288453437609515,0.0,0.0,"Dict(:p25 => 31.270500000000002, :p75 => 107.86, :p50 => 57.0, :p90 => 157.76800000000003, :p99 => 172.04549999999998, :p95 => 160.93)",6.7436453789823885,4,51,0.0,0.0,0.3910250676438276
62,50,3.8565712309833495,0.0,0.0,"Dict(:p25 => 30.173499999999997, :p75 => 108.33, :p50 => 56.0, :p90 => 159.868, :p99 => 174.0455, :p95 => 163.38)",6.745151597292081,5,51,0.0,0.0,0.40360859605286703
63,50,3.8565712309833495,0.0,0.0,"Dict(:p25 => 30.173499999999997, :p75 => 109.33, :p50 => 57.5, :p90 => 161.96800000000002, :p99 => 176.5555, :p95 => 166.38)",6.69459218662917,5,51,0.0,0.0,0.40494647967281083
64,50,3.8565712309833495,0.0,0.0,"Dict(:p25 => 30.173499999999997, :p75 => 110.33, :p50 => 59.0, :p90 => 164.935, :p99 => 179.5555, :p95 => 169.07849999999996)",6.621395863908002,5,51,0.0,0.0,0.40648721744262817
65,50,3.8288453437609515,0.0,0.0,"Dict(:p25 => 30.4235, :p75 => 111.86, :p50 => 60.5, :p90 => 167.835, :p99 => 182.0455, :p95 => 171.07849999999996)",6.62588703322673,5,51,0.0,0.0,0.4073662688944033
66,50,3.8565712309833495,0.0,0.0,"Dict(:p25 => 27.75, :p75 => 112.905, :p50 => 59.5, :p90 => 170.835, :p99 => 185.0455, :p95 => 173.52849999999998)",5.4771022589811516,7,51,0.0,0.0,0.42609886010137266
67,50,3.8565712309833495,0.0,0.0,"Dict(:p25 => 24.75, :p75 => 114.325, :p50 => 58.0, :p90 => 172.835, :p99 => 187.0455, :p95 => 175.9785)",3.6978270165651534,8,52,0.0,0.0,0.4332899446148417
68,50,3.884297118205747,0.0,0.0,"Dict(:p25 => 24.25, :p75 => 104.25, :p50 => 53.85, :p90 => 151.75000000000006, :p99 => 189.5555, :p95 => 178.52849999999998)",3.538533594044303,10,52,0.0,0.0,0.4511131284302321
69,50,3.8565712309833495,0.0,0.0,"Dict(:p25 => 22.0, :p75 => 105.5, :p50 => 50.85, :p90 => 153.85000000000002, :p99 => 192.5555, :p95 => 181.07849999999996)",3.56083781036829,11,53,0.0,0.0,0.45660247763288875
70,50,3.8565712309833495,0.0,0.0,"Dict(:p25 => 21.0, :p75 => 107.5, :p50 => 51.85, :p90 => 155.95000000000005, :p99 => 195.5555, :p95 => 184.07849999999996)",3.5569823869872286,11,53,0.0,0.0,0.4594273295771878
71,50,3.8842971182057475,0.0,0.0,"Dict(:p25 => 19.25, :p75 => 100.25, :p50 => 47.5, :p90 => 155.0473, :p99 => 193.70449999999997, :p95 => 185.6815)",3.8660767447965916,12,55,0.0,0.0,0.45538693662360763
72,50,3.8565712309833495,0.0,0.0,"Dict(:p25 => 19.0, :p75 => 102.25, :p50 => 48.5, :p90 => 157.52570000000003, :p99 => 196.21449999999996, :p95 => 188.68149999999997)",3.874291451722179,12,56,0.0,0.0,0.4551034432118237
73,50,3.8288453437609515,0.0,0.0,"Dict(:p25 => 18.8495, :p75 => 104.0, :p50 => 49.5, :p90 => 159.5257, :p99 => 199.21449999999996, :p95 => 191.23149999999998)",3.9034360245362985,12,56,0.0,0.0,0.45737550287585504
74,50,3.8288453437609515,0.0,0.0,"Dict(:p25 => 18.5995, :p75 => 105.75, :p50 => 51.0, :p90 => 161.62570000000002, :p99 => 202.21449999999996, :p95 => 193.6815)",3.9226373931902816,13,56,0.0,0.0,0.46264465790174825
75,50,3.8288453437609515,0.0,0.0,"Dict(:p25 => 18.1165, :p75 => 107.75, :p50 => 52.5, :p90 => 163.72570000000002, :p99 => 204.21449999999996, :p95 => 195.6815)",3.857350175626274,13,57,0.0,0.0,0.4565299793634201
76,50,3.8565712309833495,0.0,0.0,"Dict(:p25 => 17.0, :p75 => 99.75, :p50 => 46.0, :p90 => 166.62570000000002, :p99 => 206.72449999999998, :p95 => 198.68149999999997)",3.112274686742462,16,57,0.0,0.0,0.4766921958023578
77,50,3.8565712309833495,0.0,0.0,"Dict(:p25 => 16.5, :p75 => 98.0, :p50 => 46.0, :p90 => 141.94730000000004, :p99 => 209.08219999999994, :p95 => 201.32)",3.058514506130174,17,58,0.0,0.0,0.47722869086177777
