time,nagents,#193,#194,#195,#196,#197,#198,#199,#200,#201,#202,#203
0,50,0,0,0,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 50, ""max_degree"" => 0)",0.23110204081632646,"Dict(:p25 => 10.25, :p75 => 19.0, :p50 => 14.0, :p90 => 23.1, :p99 => 25.0, :p95 => 24.549999999999997)",9.797632143947327,0.0,0.0
1,50,0,0,0,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 50, ""max_degree"" => 0)",0.2600580551523948,"Dict(:p25 => 8.25, :p75 => 19.75, :p50 => 13.0, :p90 => 23.0, :p99 => 24.509999999999998, :p95 => 23.549999999999997)",20.847962706112217,1.0,0.0
2,49,0,0,1,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 49, ""max_degree"" => 0)",0.29397771378490045,"Dict(:p25 => 9.0, :p75 => 19.0, :p50 => 12.0, :p90 => 24.0, :p99 => 26.039999999999992, :p95 => 24.6)",7.907866854153609,2.0,0.0
3,47,0,0,3,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 47, ""max_degree"" => 0)",0.3306737588652484,"Dict(:p25 => 7.5, :p75 => 19.0, :p50 => 11.0, :p90 => 25.0, :p99 => 28.54, :p95 => 26.700000000000003)",7.5669521635601935,3.0,0.0
4,44,0,0,6,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 44, ""max_degree"" => 0)",0.3471889952153111,"Dict(:p25 => 7.75, :p75 => 20.25, :p50 => 12.5, :p90 => 26.700000000000003, :p99 => 31.0, :p95 => 28.85)",4.697628882841127,4.0,0.0
5,41,0,0,9,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 41, ""max_degree"" => 0)",0.35891400511342875,"Dict(:p25 => 8.0, :p75 => 21.0, :p50 => 13.0, :p90 => 29.0, :p99 => 33.599999999999994, :p95 => 31.0)",4.199628573853255,5.0,0.0
6,38,0,0,12,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 38, ""max_degree"" => 0)",0.3705809750506919,"Dict(:p25 => 7.25, :p75 => 22.75, :p50 => 13.5, :p90 => 31.300000000000004, :p99 => 36.25999999999999, :p95 => 33.3)",6.977276501347133,6.0,0.0
7,36,0,0,14,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 36, ""max_degree"" => 0)",0.3757309941520468,"Dict(:p25 => 7.0, :p75 => 24.5, :p50 => 16.0, :p90 => 34.0, :p99 => 38.949999999999996, :p95 => 35.5)",5.830422693875749,7.0,0.0
8,34,0,0,16,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 34, ""max_degree"" => 0)",0.37847550595801027,"Dict(:p25 => 7.0, :p75 => 28.0, :p50 => 16.5, :p90 => 36.7, :p99 => 41.67999999999998, :p95 => 37.7)",13.234042193193863,8.0,0.0
9,33,0,0,17,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 33, ""max_degree"" => 0)",0.3860549064310821,"Dict(:p25 => 6.0, :p75 => 31.0, :p50 => 17.0, :p90 => 38.8, :p99 => 44.4, :p95 => 40.400000000000006)",9.761716009753046,9.0,0.0
10,33,0,0,17,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 33, ""max_degree"" => 0)",0.4119549150036954,"Dict(:p25 => 5.0, :p75 => 32.0, :p50 => 18.0, :p90 => 40.8, :p99 => 47.08, :p95 => 43.0)",9.542876316655159,10.0,0.0
11,31,0,0,19,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 31, ""max_degree"" => 0)",0.3996945982057645,"Dict(:p25 => 9.0, :p75 => 34.0, :p50 => 21.0, :p90 => 43.0, :p99 => 50.20000000000002, :p95 => 45.5)",9.360081372176083,11.0,0.0
12,30,0,0,20,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 30, ""max_degree"" => 0)",0.39861707200762986,"Dict(:p25 => 12.0, :p75 => 36.25, :p50 => 22.0, :p90 => 45.2, :p99 => 53.260000000000005, :p95 => 48.10000000000001)",9.20520542186733,12.0,0.0
13,28,0,0,22,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 28, ""max_degree"" => 0)",0.3736644242184408,"Dict(:p25 => 12.0, :p75 => 40.25, :p50 => 25.0, :p90 => 47.599999999999994, :p99 => 56.38, :p95 => 50.95)",11.387211955752143,13.0,0.0
14,26,0,0,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 26, ""max_degree"" => 0)",0.3376068376068375,"Dict(:p25 => 13.25, :p75 => 44.75, :p50 => 27.0, :p90 => 50.00000000000001, :p99 => 59.25, :p95 => 53.250000000000014)",11.39731548422718,14.0,0.0
15,25,0,0,25,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 25, ""max_degree"" => 0)",0.3188645161290322,"Dict(:p25 => 15.0, :p75 => 48.0, :p50 => 28.0, :p90 => 52.2, :p99 => 62.08000000000001, :p95 => 55.400000000000006)",11.408745020488338,15.0,0.0
16,25,0,0,25,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 25, ""max_degree"" => 0)",0.32457711442786064,"Dict(:p25 => 16.0, :p75 => 50.0, :p50 => 29.0, :p90 => 54.2, :p99 => 64.84, :p95 => 57.400000000000006)",13.827698461114895,16.0,0.0
17,25,0,0,25,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 25, ""max_degree"" => 0)",0.3299879951980791,"Dict(:p25 => 17.0, :p75 => 52.0, :p50 => 30.0, :p90 => 56.6, :p99 => 67.60000000000002, :p95 => 59.400000000000006)",13.092089008236588,17.0,0.0
18,28,3,0,25,12.5,0.0,"Dict{String, Real}(""n_edges"" => 2, ""density"" => 0.005291005291005291, ""avg_degree"" => 0.07142857142857142, ""n_nodes"" => 28, ""max_degree"" => 1)",0.33254521320723396,"Dict(:p25 => 17.0, :p75 => 45.75, :p50 => 30.0, :p90 => 53.65, :p99 => 68.41000000000001, :p95 => 55.300000000000004)",6.971598433931477,16.071428571428573,0.10714285714285698
19,33,8,0,25,19.5,0.6666666666666666,"Dict{String, Real}(""n_edges"" => 3, ""density"" => 0.005681818181818182, ""avg_degree"" => 0.12121212121212122, ""n_nodes"" => 33, ""max_degree"" => 1)",0.33703628210354664,"Dict(:p25 => 13.5, :p75 => 41.0, :p50 => 22.0, :p90 => 47.8, :p99 => 59.879999999999995, :p95 => 48.7)",11.408731186034673,14.484848484848484,0.23709902370990243
20,33,8,0,25,39.5,0.75,"Dict{String, Real}(""n_edges"" => 4, ""density"" => 0.007575757575757576, ""avg_degree"" => 0.18181818181818182, ""n_nodes"" => 33, ""max_degree"" => 1)",0.32330827067669166,"Dict(:p25 => 16.0, :p75 => 42.0, :p50 => 24.0, :p90 => 49.400000000000006, :p99 => 62.239999999999995, :p95 => 50.0)",12.465159122521097,15.484848484848484,0.2217873450750163
21,34,9,0,25,47.5,0.5,"Dict{String, Real}(""n_edges"" => 6, ""density"" => 0.0106951871657754, ""avg_degree"" => 0.2647058823529412, ""n_nodes"" => 34, ""max_degree"" => 1)",0.32280169799878733,"Dict(:p25 => 17.25, :p75 => 42.375, :p50 => 23.5, :p90 => 50.85, :p99 => 64.7299999999999, :p95 => 51.35)",13.653953335169621,16.0,0.2316176470588236
22,36,11,0,25,54.5,0.375,"Dict{String, Real}(""n_edges"" => 8, ""density"" => 0.012698412698412698, ""avg_degree"" => 0.3611111111111111, ""n_nodes"" => 36, ""max_degree"" => 2)",0.34209508015478174,"Dict(:p25 => 15.875, :p75 => 41.625, :p50 => 23.5, :p90 => 52.0, :p99 => 66.99999999999997, :p95 => 53.25)",6.954623253856856,16.055555555555557,0.2614379084967322
23,38,13,0,25,54.5,0.375,"Dict{String, Real}(""n_edges"" => 8, ""density"" => 0.011379800853485065, ""avg_degree"" => 0.34210526315789475, ""n_nodes"" => 38, ""max_degree"" => 2)",0.34008872756604136,"Dict(:p25 => 14.875, :p75 => 36.0, :p50 => 23.75, :p90 => 52.95, :p99 => 68.59999999999991, :p95 => 54.3)",6.087100937952853,16.157894736842106,0.28578775930053135
24,38,14,0,26,54.5,0.375,"Dict{String, Real}(""n_edges"" => 8, ""density"" => 0.011379800853485065, ""avg_degree"" => 0.34210526315789475, ""n_nodes"" => 38, ""max_degree"" => 2)",0.3286453047218596,"Dict(:p25 => 15.125, :p75 => 37.375, :p50 => 25.5, :p90 => 54.250000000000014, :p99 => 71.2299999999999, :p95 => 56.3)",6.347946873654643,16.526315789473685,0.29483741200134084
25,39,15,0,26,64.0,0.3333333333333333,"Dict{String, Real}(""n_edges"" => 8, ""density"" => 0.010796221322537112, ""avg_degree"" => 0.358974358974359, ""n_nodes"" => 39, ""max_degree"" => 2)",0.33604189237992066,"Dict(:p25 => 13.75, :p75 => 38.75, :p50 => 26.0, :p90 => 55.800000000000004, :p99 => 73.25999999999993, :p95 => 58.1)",6.7140751595355255,17.076923076923077,0.2965272965272967
26,40,16,0,26,64.0,0.4444444444444444,"Dict{String, Real}(""n_edges"" => 8, ""density"" => 0.010256410256410256, ""avg_degree"" => 0.35, ""n_nodes"" => 40, ""max_degree"" => 2)",0.35029787234042553,"Dict(:p25 => 14.375, :p75 => 40.125, :p50 => 27.0, :p90 => 57.55, :p99 => 74.63999999999999, :p95 => 58.099999999999994)",4.469741950637478,17.625,0.29812056737588666
27,40,16,0,26,64.0,0.4444444444444444,"Dict{String, Real}(""n_edges"" => 8, ""density"" => 0.010256410256410256, ""avg_degree"" => 0.35, ""n_nodes"" => 40, ""max_degree"" => 2)",0.3505131362889984,"Dict(:p25 => 15.875, :p75 => 41.375, :p50 => 29.0, :p90 => 58.550000000000004, :p99 => 76.85999999999999, :p95 => 60.05)",4.739347366736131,18.625,0.2821140939597315
28,41,17,0,26,62.0,0.875,"Dict{String, Real}(""n_edges"" => 7, ""density"" => 0.00853658536585366, ""avg_degree"" => 0.3170731707317073, ""n_nodes"" => 41, ""max_degree"" => 2)",0.3638904943551806,"Dict(:p25 => 15.5, :p75 => 42.0, :p50 => 30.0, :p90 => 61.0, :p99 => 78.79999999999984, :p95 => 62.0)",6.527533230136761,19.146341463414632,0.28559888146652157
29,45,21,0,26,62.0,0.875,"Dict{String, Real}(""n_edges"" => 7, ""density"" => 0.007070707070707071, ""avg_degree"" => 0.28888888888888886, ""n_nodes"" => 45, ""max_degree"" => 2)",0.37574776597538384,"Dict(:p25 => 14.5, :p75 => 42.0, :p50 => 23.5, :p90 => 56.7, :p99 => 80.23999999999987, :p95 => 63.160000000000004)",3.569700563973291,18.355555555555554,0.3361850955071295
30,47,24,0,27,55.0,0.8571428571428571,"Dict{String, Real}(""n_edges"" => 6, ""density"" => 0.005550416281221091, ""avg_degree"" => 0.23404255319148937, ""n_nodes"" => 47, ""max_degree"" => 2)",0.372586523784306,"Dict(:p25 => 14.25, :p75 => 42.25, :p50 => 23.0, :p90 => 57.65000000000003, :p99 => 81.19999999999997, :p95 => 64.14)",3.3755419797707953,17.893617021276597,0.3678498241708201
31,48,25,0,27,47.0,1.0,"Dict{String, Real}(""n_edges"" => 5, ""density"" => 0.004432624113475178, ""avg_degree"" => 0.16666666666666666, ""n_nodes"" => 48, ""max_degree"" => 2)",0.37372021703231906,"Dict(:p25 => 15.5, :p75 => 44.0, :p50 => 24.0, :p90 => 57.775000000000034, :p99 => 82.42999999999981, :p95 => 65.13)",3.790434674738609,18.5,0.3619557057057057
32,47,26,0,29,40.5,0.8,"Dict{String, Real}(""n_edges"" => 5, ""density"" => 0.004625346901017576, ""avg_degree"" => 0.19148936170212766, ""n_nodes"" => 47, ""max_degree"" => 2)",0.354366851158441,"Dict(:p25 => 16.0, :p75 => 44.5, :p50 => 26.0, :p90 => 60.45000000000004, :p99 => 84.27999999999997, :p95 => 66.14)",3.739432864975654,18.5531914893617,0.36843646300995525
33,47,27,0,30,33.5,0.6666666666666666,"Dict{String, Real}(""n_edges"" => 3, ""density"" => 0.0027752081406105457, ""avg_degree"" => 0.10638297872340426, ""n_nodes"" => 47, ""max_degree"" => 1)",0.34739773782232275,"Dict(:p25 => 16.5, :p75 => 46.5, :p50 => 27.0, :p90 => 61.53000000000003, :p99 => 85.81999999999996, :p95 => 66.85)",4.139985064807013,18.851063829787233,0.36871427885308106
34,47,27,0,30,33.5,0.6666666666666666,"Dict{String, Real}(""n_edges"" => 3, ""density"" => 0.0027752081406105457, ""avg_degree"" => 0.10638297872340426, ""n_nodes"" => 47, ""max_degree"" => 1)",0.3453334841111144,"Dict(:p25 => 17.5, :p75 => 48.0, :p50 => 29.0, :p90 => 63.53000000000003, :p99 => 87.81999999999996, :p95 => 68.35)",4.452017863588463,19.851063829787233,0.35014024765683804
35,51,31,0,30,36.5,0.5,"Dict{String, Real}(""n_edges"" => 4, ""density"" => 0.003137254901960784, ""avg_degree"" => 0.11764705882352941, ""n_nodes"" => 51, ""max_degree"" => 1)",0.34814896444742316,"Dict(:p25 => 17.0, :p75 => 45.5, :p50 => 27.55, :p90 => 59.0, :p99 => 82.25, :p95 => 68.6)",5.56812265849219,19.215686274509803,0.38563425370148074
36,54,34,0,30,36.5,0.5,"Dict{String, Real}(""n_edges"" => 4, ""density"" => 0.002795248078266946, ""avg_degree"" => 0.1111111111111111, ""n_nodes"" => 54, ""max_degree"" => 1)",0.3590327820777688,"Dict(:p25 => 17.0, :p75 => 43.625, :p50 => 26.0, :p90 => 59.500000000000014, :p99 => 78.37499999999999, :p95 => 69.48)",6.292248551265068,19.09259259259259,0.40174947012968354
37,56,36,0,30,42.5,0.4,"Dict{String, Real}(""n_edges"" => 5, ""density"" => 0.003246753246753247, ""avg_degree"" => 0.14285714285714285, ""n_nodes"" => 56, ""max_degree"" => 1)",0.34912988575849235,"Dict(:p25 => 17.75, :p75 => 40.125, :p50 => 26.25, :p90 => 56.625, :p99 => 80.12499999999994, :p95 => 70.4)",5.12699607027607,19.375,0.4038347597103358
38,57,38,0,31,23.5,0.2,"Dict{String, Real}(""n_edges"" => 5, ""density"" => 0.003132832080200501, ""avg_degree"" => 0.14035087719298245, ""n_nodes"" => 57, ""max_degree"" => 2)",0.33115243593462096,"Dict(:p25 => 17.5, :p75 => 41.5, :p50 => 27.0, :p90 => 58.6, :p99 => 77.16, :p95 => 71.36000000000001)",5.608208629358452,19.350877192982455,0.40966423311224576
39,60,41,0,31,29.0,0.14285714285714285,"Dict{String, Real}(""n_edges"" => 7, ""density"" => 0.0039548022598870055, ""avg_degree"" => 0.18333333333333332, ""n_nodes"" => 60, ""max_degree"" => 2)",0.33255936980430856,"Dict(:p25 => 17.875, :p75 => 41.675, :p50 => 26.5, :p90 => 60.150000000000006, :p99 => 79.115, :p95 => 73.00999999999999)",3.448464508363146,19.333333333333332,0.4200574712643679
40,63,44,0,31,31.0,0.25,"Dict{String, Real}(""n_edges"" => 8, ""density"" => 0.00409626216077829, ""avg_degree"" => 0.20634920634920634, ""n_nodes"" => 63, ""max_degree"" => 2)",0.3245799548488921,"Dict(:p25 => 18.25, :p75 => 39.2, :p50 => 26.2, :p90 => 56.95, :p99 => 80.44999999999999, :p95 => 72.99999999999999)",3.267205981437668,19.365079365079364,0.4279989591465001
41,69,50,0,31,31.0,0.25,"Dict{String, Real}(""n_edges"" => 8, ""density"" => 0.0034100596760443308, ""avg_degree"" => 0.18840579710144928, ""n_nodes"" => 69, ""max_degree"" => 2)",0.3065602004070771,"Dict(:p25 => 17.5, :p75 => 35.0, :p50 => 26.0, :p90 => 54.400000000000006, :p99 => 77.89600000000004, :p95 => 63.20000000000002)",3.961783703927628,18.594202898550726,0.45854936911902566
42,77,58,0,31,51.4,0.18181818181818182,"Dict{String, Real}(""n_edges"" => 10, ""density"" => 0.003417634996582365, ""avg_degree"" => 0.2077922077922078, ""n_nodes"" => 77, ""max_degree"" => 2)",0.2997074674630449,"Dict(:p25 => 17.0, :p75 => 32.0, :p50 => 23.0, :p90 => 48.39999999999999, :p99 => 76.52800000000002, :p95 => 60.20000000000002)",2.7501913824726434,17.558441558441558,0.4938330899869363
43,83,64,0,31,68.4,0.15384615384615385,"Dict{String, Real}(""n_edges"" => 12, ""density"" => 0.003526300323244196, ""avg_degree"" => 0.24096385542168675, ""n_nodes"" => 83, ""max_degree"" => 2)",0.2942508636161827,"Dict(:p25 => 17.75, :p75 => 30.75, :p50 => 22.5, :p90 => 47.699999999999996, :p99 => 77.57600000000002, :p95 => 60.17500000000003)",2.4130453109635552,17.216867469879517,0.5057374353958872
44,85,67,0,32,86.4,0.3125,"Dict{String, Real}(""n_edges"" => 14, ""density"" => 0.00392156862745098, ""avg_degree"" => 0.2823529411764706, ""n_nodes"" => 85, ""max_degree"" => 3)",0.28613040504307197,"Dict(:p25 => 18.5, :p75 => 31.0, :p50 => 23.5, :p90 => 48.999999999999986, :p99 => 79.51200000000003, :p95 => 61.59999999999998)",2.401891896795141,17.51764705882353,0.4994903804369297
45,88,70,0,32,101.6,0.2222222222222222,"Dict{String, Real}(""n_edges"" => 16, ""density"" => 0.0041797283176593526, ""avg_degree"" => 0.3068181818181818, ""n_nodes"" => 88, ""max_degree"" => 3)",0.2824764574857934,"Dict(:p25 => 19.0, :p75 => 32.05, :p50 => 24.5, :p90 => 47.66, :p99 => 80.30400000000002, :p95 => 60.98750000000006)",2.8620849599453546,17.886363636363637,0.4904990181356128
46,91,74,0,33,93.30000000000001,0.2777777777777778,"Dict{String, Real}(""n_edges"" => 15, ""density"" => 0.003663003663003663, ""avg_degree"" => 0.3076923076923077, ""n_nodes"" => 91, ""max_degree"" => 3)",0.28510787036435103,"Dict(:p25 => 18.375, :p75 => 32.75, :p50 => 25.0, :p90 => 49.3, :p99 => 81.38000000000002, :p95 => 58.825)",2.830584544259542,17.75824175824176,0.4897318028506148
47,92,75,0,33,98.80000000000001,0.35,"Dict{String, Real}(""n_edges"" => 17, ""density"" => 0.004061156235069279, ""avg_degree"" => 0.34782608695652173, ""n_nodes"" => 92, ""max_degree"" => 4)",0.27914657156491196,"Dict(:p25 => 18.375, :p75 => 34.5, :p50 => 26.25, :p90 => 40.48, :p99 => 83.36200000000001, :p95 => 61.01500000000002)",2.9245775040597675,18.554347826086957,0.469454420417208
48,94,77,0,33,104.30000000000001,0.2727272727272727,"Dict{String, Real}(""n_edges"" => 18, ""density"" => 0.004118050789293068, ""avg_degree"" => 0.3829787234042553, ""n_nodes"" => 94, ""max_degree"" => 5)",0.28328573004860624,"Dict(:p25 => 19.0, :p75 => 33.9375, :p50 => 27.25, :p90 => 42.06, :p99 => 82.35000000000004, :p95 => 62.14500000000007)",3.1781174232334446,19.138297872340427,0.4572457511856467
49,98,82,0,34,102.30000000000001,0.25,"Dict{String, Real}(""n_edges"" => 16, ""density"" => 0.003366294971596886, ""avg_degree"" => 0.32653061224489793, ""n_nodes"" => 98, ""max_degree"" => 4)",0.28521814407420965,"Dict(:p25 => 19.0, :p75 => 34.0, :p50 => 26.75, :p90 => 43.38999999999999, :p99 => 83.18, :p95 => 62.32000000000005)",2.901866965921405,19.0,0.4656173962603303
50,106,90,0,34,106.05000000000001,0.2857142857142857,"Dict{String, Real}(""n_edges"" => 18, ""density"" => 0.003234501347708895, ""avg_degree"" => 0.32075471698113206, ""n_nodes"" => 106, ""max_degree"" => 4)",0.29536932577644204,"Dict(:p25 => 17.03125, :p75 => 32.75, :p50 => 24.875, :p90 => 40.75, :p99 => 83.76000000000002, :p95 => 62.525)",3.0615420066381116,18.49056603773585,0.4844243357720446
51,108,92,0,34,109.05000000000001,0.22727272727272727,"Dict{String, Real}(""n_edges"" => 19, ""density"" => 0.0032883350640359986, ""avg_degree"" => 0.32407407407407407, ""n_nodes"" => 108, ""max_degree"" => 4)",0.29686644252877725,"Dict(:p25 => 16.8125, :p75 => 34.75, :p50 => 25.625, :p90 => 42.65, :p99 => 84.66400000000003, :p95 => 63.685)",3.188510307773224,19.12962962962963,0.4695780000717076
52,109,93,0,34,99.2,0.25,"Dict{String, Real}(""n_edges"" => 19, ""density"" => 0.0032279986408426777, ""avg_degree"" => 0.30275229357798167, ""n_nodes"" => 109, ""max_degree"" => 3)",0.3042982924548312,"Dict(:p25 => 17.25, :p75 => 36.5, :p50 => 26.0, :p90 => 45.00000000000001, :p99 => 85.61600000000001, :p95 => 66.64400000000002)",3.1069209200700105,19.94495412844037,0.45133057063038584
53,110,95,0,35,84.7,0.21052631578947367,"Dict{String, Real}(""n_edges"" => 18, ""density"" => 0.0030025020850708924, ""avg_degree"" => 0.2818181818181818, ""n_nodes"" => 110, ""max_degree"" => 4)",0.30673982994629756,"Dict(:p25 => 18.0, :p75 => 38.5, :p50 => 26.875, :p90 => 46.749999999999986, :p99 => 86.56800000000005, :p95 => 67.50700000000003)",3.1287961962583317,20.509090909090908,0.4421744036105739
54,115,100,0,35,75.7,0.2777777777777778,"Dict{String, Real}(""n_edges"" => 17, ""density"" => 0.002593440122044241, ""avg_degree"" => 0.2608695652173913, ""n_nodes"" => 115, ""max_degree"" => 4)",0.3275152574807081,"Dict(:p25 => 16.5, :p75 => 39.975, :p50 => 27.0, :p90 => 47.0, :p99 => 87.328, :p95 => 68.12200000000004)",3.3965913833359673,20.57391304347826,0.44676393840273443
55,117,102,0,35,79.7,0.23529411764705882,"Dict{String, Real}(""n_edges"" => 16, ""density"" => 0.002357795461243737, ""avg_degree"" => 0.2564102564102564, ""n_nodes"" => 117, ""max_degree"" => 4)",0.32432892712950245,"Dict(:p25 => 17.0, :p75 => 41.45, :p50 => 28.0, :p90 => 49.0, :p99 => 88.23200000000001, :p95 => 69.60000000000001)",3.6010451602310876,21.205128205128204,0.4358664310296716
