time,nagents,#133,#134,#135,#136,#137,#138,#139,#140,#141,#142
58,58,54,0,26,0.35370510360334184,"Dict(:p25 => 26.625, :p75 => 49.75, :p50 => 38.125, :p90 => 80.3000000000001, :p99 => 151.17000000000002, :p95 => 127.725)",2.1250928400632043,25.844827586206897,0.4001863311172966,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
59,60,56,0,26,0.3604791325943426,"Dict(:p25 => 23.625, :p75 => 51.0, :p50 => 39.0, :p90 => 78.00000000000003, :p99 => 153.37999999999994, :p95 => 129.525)",1.9912659108171962,25.95,0.4057696424748449,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
60,60,58,2,26,0.3548436237020458,"Dict(:p25 => 23.3125, :p75 => 51.8125, :p50 => 35.0, :p90 => 92.05000000000001, :p99 => 131.70499999999998, :p95 => 107.4375000000001)",2.182939823287687,24.95,0.4112113115119127,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
61,63,61,2,26,0.3633589534401076,"Dict(:p25 => 23.0625, :p75 => 51.0, :p50 => 35.0, :p90 => 93.90000000000002, :p99 => 133.69, :p95 => 108.35)",2.2314602444906755,24.714285714285715,0.42415716018798877,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
62,66,64,2,26,0.3724908529643809,"Dict(:p25 => 21.90625, :p75 => 51.75, :p50 => 34.375, :p90 => 96.0, :p99 => 134.70000000000002, :p95 => 110.0)",1.9597558860388038,24.545454545454547,0.4345866068088291,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
63,69,68,2,26,0.37641099146115864,"Dict(:p25 => 21.5, :p75 => 50.0, :p50 => 34.75, :p90 => 98.0, :p99 => 140.40000000000006, :p95 => 111.65000000000008)",2.0118755211409094,24.434782608695652,0.44289717537435314,21,"Dict{String, Real}(""total_attacks"" => 1, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 1)"
64,76,77,2,26,0.4006009439406075,"Dict(:p25 => 16.75, :p75 => 47.71875, :p50 => 29.875, :p90 => 90.25, :p99 => 147.1875, :p95 => 111.5)",1.9894561096282377,23.092105263157894,0.4784000599790075,23,"Dict{String, Real}(""total_attacks"" => 2, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 2)"
65,87,88,2,26,0.4262976396935594,"Dict(:p25 => 13.875, :p75 => 42.0625, :p50 => 25.5, :p90 => 81.0, :p99 => 148.995, :p95 => 110.525)",1.8082624488361956,21.04597701149425,0.5270030195170028,23,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
66,92,93,2,26,0.42805086098529443,"Dict(:p25 => 14.3125, :p75 => 41.375, :p50 => 24.75, :p90 => 81.19999999999993, :p99 => 150.90750000000003, :p95 => 112.0875)",1.9709829111908195,20.847826086956523,0.5301038219159451,23,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
67,95,97,3,26,0.42804372740897456,"Dict(:p25 => 14.4375, :p75 => 41.0, :p50 => 22.5, :p90 => 67.7999999999999, :p99 => 152.795, :p95 => 113.225)",1.9295178014028935,20.45263157894737,0.526359129940136,23,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
68,101,104,3,26,0.43011664681781103,"Dict(:p25 => 13.75, :p75 => 37.0, :p50 => 21.5, :p90 => 55.75, :p99 => 154.5, :p95 => 114.5)",1.854205916927683,20.178217821782177,0.5314179111728641,24,"Dict{String, Real}(""total_attacks"" => 1, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 1)"
69,103,107,4,26,0.4191352044550074,"Dict(:p25 => 15.0, :p75 => 37.375, :p50 => 20.875, :p90 => 56.599999999999994, :p99 => 154.41000000000003, :p95 => 117.30000000000001)",1.7922858160482575,20.097087378640776,0.5195159701702547,24,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
70,111,115,4,26,0.42656115234731606,"Dict(:p25 => 14.625, :p75 => 35.0, :p50 => 19.25, :p90 => 57.75, :p99 => 156.05, :p95 => 119.5)",1.7397606793210458,19.576576576576578,0.5312952160628186,24,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
71,115,119,4,26,0.4269007334038568,"Dict(:p25 => 14.75, :p75 => 34.4375, :p50 => 20.25, :p90 => 56.09999999999998, :p99 => 157.01, :p95 => 122.10000000000002)",1.7238243635980706,19.860869565217392,0.5226757024289956,24,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
72,117,121,4,26,0.42541275149970814,"Dict(:p25 => 14.875, :p75 => 34.875, :p50 => 21.25, :p90 => 54.199999999999996, :p99 => 158.94, :p95 => 124.9)",1.7580677281736246,20.504273504273506,0.5062080710267456,24,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
73,119,123,4,26,0.4271670698500245,"Dict(:p25 => 15.4375, :p75 => 35.4375, :p50 => 22.25, :p90 => 55.1, :p99 => 159.23000000000002, :p95 => 127.70000000000002)",1.7882241633756222,21.142857142857142,0.49136284084380977,24,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
74,123,127,4,26,0.42400306300377344,"Dict(:p25 => 14.125, :p75 => 35.5, :p50 => 21.0, :p90 => 55.324999999999996, :p99 => 160.39, :p95 => 123.27500000000009)",1.7725386065712139,21.422764227642276,0.486434951636044,24,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
75,125,129,4,26,0.42019068681656213,"Dict(:p25 => 14.75, :p75 => 36.5, :p50 => 22.0, :p90 => 52.974999999999994, :p99 => 161.88, :p95 => 124.2000000000002)",1.8230196562435046,22.064,0.47330529369108043,24,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
76,126,131,5,26,0.42310198066560845,"Dict(:p25 => 14.625, :p75 => 35.875, :p50 => 21.5, :p90 => 53.25, :p99 => 163.625, :p95 => 128.8125)",1.8150127597496588,22.27777777777778,0.45851640739421295,24,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
77,131,136,5,26,0.4257790305299054,"Dict(:p25 => 14.25, :p75 => 35.75, :p50 => 21.875, :p90 => 54.0, :p99 => 164.94999999999996, :p95 => 124.125)",1.8343152794269029,22.389312977099237,0.4602379347410228,24,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
78,131,136,5,26,0.4181516004053478,"Dict(:p25 => 15.4375, :p75 => 37.25, :p50 => 23.75, :p90 => 55.0, :p99 => 164.54999999999998, :p95 => 127.125)",1.8122028391995644,23.389312977099237,0.4405606601159988,24,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
79,134,139,5,26,0.4186471520422417,"Dict(:p25 => 15.3125, :p75 => 36.625, :p50 => 23.8125, :p90 => 55.775000000000006, :p99 => 166.17499999999995, :p95 => 129.26250000000005)",1.7063317168240542,23.84328358208955,0.43542615560694187,24,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
80,136,141,5,26,0.4157213867950289,"Dict(:p25 => 14.625, :p75 => 35.875, :p50 => 24.3125, :p90 => 56.125, :p99 => 165.825, :p95 => 131.68750000000017)",1.7338077662853106,24.477941176470587,0.42645954446663015,24,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
81,139,144,5,26,0.4151275721409211,"Dict(:p25 => 14.625, :p75 => 36.1875, :p50 => 24.75, :p90 => 55.25, :p99 => 167.42999999999995, :p95 => 133.7250000000001)",1.7771749234681824,24.928057553956833,0.422460992245165,24,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
82,146,151,5,26,0.42320407251237424,"Dict(:p25 => 13.9375, :p75 => 36.3125, :p50 => 24.75, :p90 => 55.5, :p99 => 169.325, :p95 => 120.50000000000108)",1.6381668942332148,24.684931506849313,0.4346388335639244,24,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
83,158,165,6,26,0.4338512680448632,"Dict(:p25 => 12.90625, :p75 => 36.03125, :p50 => 20.375, :p90 => 55.0, :p99 => 170.57499999999993, :p95 => 100.5250000000008)",1.7200331324663987,23.20886075949367,0.4625638175585878,25,"Dict{String, Real}(""total_attacks"" => 1, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 1)"
84,168,176,6,26,0.4363656860414715,"Dict(:p25 => 12.71875, :p75 => 33.125, :p50 => 20.1875, :p90 => 50.737500000000004, :p99 => 171.32499999999996, :p95 => 96.60000000000014)",1.8203057395002329,22.767857142857142,0.4765841892312481,26,"Dict{String, Real}(""total_attacks"" => 1, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 1)"
85,179,187,6,26,0.437780003190509,"Dict(:p25 => 12.5, :p75 => 33.0, :p50 => 18.5, :p90 => 50.699999999999996, :p99 => 171.26999999999998, :p95 => 95.30000000000007)",1.7710668747425096,22.307262569832403,0.4899300032039309,26,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
86,187,197,6,26,0.4397400252185668,"Dict(:p25 => 12.34375, :p75 => 32.125, :p50 => 18.5, :p90 => 50.675, :p99 => 171.98999999999995, :p95 => 87.00000000000051)",1.7287715509683115,22.310160427807485,0.49162996498172173,28,"Dict{String, Real}(""total_attacks"" => 2, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 2)"
87,192,203,6,26,0.43946754511895003,"Dict(:p25 => 12.484375, :p75 => 31.59375, :p50 => 18.25, :p90 => 50.6125, :p99 => 172.8149999999999, :p95 => 78.16250000000059)",1.7273488467697862,22.703125,0.48432720616349334,29,"Dict{String, Real}(""total_attacks"" => 1, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 1)"
88,197,214,9,26,0.4390179903454563,"Dict(:p25 => 12.75, :p75 => 30.0, :p50 => 18.5, :p90 => 49.775000000000006, :p99 => 196.23999999999995, :p95 => 63.850000000000016)",1.635684021827153,21.95431472081218,0.48104926498635603,32,"Dict{String, Real}(""total_attacks"" => 3, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 3)"
89,202,221,11,26,0.4390178207536375,"Dict(:p25 => 12.328125, :p75 => 30.8125, :p50 => 18.5, :p90 => 50.41250000000001, :p99 => 197.76499999999953, :p95 => 67.58125000000001)",1.6510783705239862,21.603960396039604,0.4743921917397973,32,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
90,214,234,11,27,0.43873936853294726,"Dict(:p25 => 12.28125, :p75 => 28.9375, :p50 => 17.96875, :p90 => 49.5875, :p99 => 196.68499999999938, :p95 => 69.01875000000003)",1.6675624354427903,20.91588785046729,0.48312077706229695,32,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
91,218,239,12,27,0.4396072566023128,"Dict(:p25 => 12.515625, :p75 => 29.75, :p50 => 18.46875, :p90 => 51.5, :p99 => 198.32499999999956, :p95 => 69.24375000000015)",1.7074734995721608,21.19724770642202,0.4722050709862633,32,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
92,227,250,13,27,0.44047179937018344,"Dict(:p25 => 12.375, :p75 => 28.6875, :p50 => 17.5625, :p90 => 50.90000000000002, :p99 => 200.7999999999996, :p95 => 68.98750000000004)",1.77398244134731,20.911894273127754,0.4713777029591608,33,"Dict{String, Real}(""total_attacks"" => 1, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 1)"
93,235,260,14,27,0.44072049011004144,"Dict(:p25 => 12.5, :p75 => 27.5, :p50 => 17.75, :p90 => 46.65, :p99 => 201.51999999999992, :p95 => 74.22500000000002)",1.7142507113218397,20.770212765957446,0.46705985432005126,34,"Dict{String, Real}(""total_attacks"" => 1, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 1)"
94,238,265,14,27,0.4429239590663818,"Dict(:p25 => 12.609375, :p75 => 28.25, :p50 => 18.1875, :p90 => 47.97500000000001, :p99 => 202.7499999999999, :p95 => 73.71250000000016)",1.768039937335853,21.49579831932773,0.4525939382789863,36,"Dict{String, Real}(""total_attacks"" => 2, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 2)"
95,244,271,14,27,0.4434242685319012,"Dict(:p25 => 12.25, :p75 => 27.59375, :p50 => 17.75, :p90 => 46.61874999999996, :p99 => 201.67999999999984, :p95 => 71.79375000000003)",1.7313584794109864,21.942622950819672,0.44643043044269026,36,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
96,251,278,14,27,0.4459577291645844,"Dict(:p25 => 11.96875, :p75 => 27.125, :p50 => 17.875, :p90 => 45.5625, :p99 => 202.0, :p95 => 71.25000000000001)",1.6657257439175843,22.302788844621514,0.4429527335459875,36,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
97,256,284,14,27,0.4464790891880992,"Dict(:p25 => 11.71875, :p75 => 26.9375, :p50 => 18.125, :p90 => 47.5, :p99 => 202.1499999999997, :p95 => 70.15625000000001)",1.656012820671138,22.84765625,0.4351952523935716,37,"Dict{String, Real}(""total_attacks"" => 1, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 1)"
98,258,286,14,27,0.4445577438487336,"Dict(:p25 => 12.3125, :p75 => 26.6875, :p50 => 18.3125, :p90 => 48.44375000000004, :p99 => 203.0399999999994, :p95 => 70.90625000000006)",1.5998736270178633,23.662790697674417,0.421466074954447,37,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
99,258,288,15,27,0.4459554911796,"Dict(:p25 => 12.578125, :p75 => 26.78125, :p50 => 18.75, :p90 => 50.04375000000006, :p99 => 185.01499999999976, :p95 => 86.75000000000017)",1.4869435651676364,24.430232558139537,0.406328597062799,38,"Dict{String, Real}(""total_attacks"" => 1, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 1)"
100,263,293,15,27,0.44845311972826774,"Dict(:p25 => 12.375, :p75 => 27.3125, :p50 => 19.125, :p90 => 49.5, :p99 => 185.48999999999995, :p95 => 85.67500000000011)",1.3998526583444189,24.9467680608365,0.401940722427665,38,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
101,273,303,15,27,0.45535387117820014,"Dict(:p25 => 11.8125, :p75 => 27.25, :p50 => 19.0, :p90 => 51.5, :p99 => 185.15999999999974, :p95 => 83.85000000000018)",1.4259070426020288,24.996336996336996,0.40892411613396384,38,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
102,284,314,15,27,0.4592047693401331,"Dict(:p25 => 11.5703125, :p75 => 26.0703125, :p50 => 18.8125, :p90 => 51.89999999999998, :p99 => 184.94500000000014, :p95 => 81.38750000000002)",1.3950593621273475,24.989436619718308,0.4166970967697121,38,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
103,290,321,16,27,0.45411898701067943,"Dict(:p25 => 12.40625, :p75 => 26.421875, :p50 => 18.59375, :p90 => 50.57500000000002, :p99 => 185.43500000000012, :p95 => 82.81250000000004)",1.4263376848472664,25.16551724137931,0.41332344241691166,38,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
104,308,339,16,27,0.4573076402575529,"Dict(:p25 => 12.171875, :p75 => 25.28125, :p50 => 17.1875, :p90 => 45.25000000000003, :p99 => 183.80000000000007, :p95 => 73.81875000000011)",1.4498470733328712,24.636363636363637,0.43273641224352866,38,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
105,322,355,16,28,0.4543011541871689,"Dict(:p25 => 11.90625, :p75 => 24.71875, :p50 => 16.125, :p90 => 43.22500000000001, :p99 => 182.8199999999997, :p95 => 71.74375)",1.5193907448250068,24.39751552795031,0.4438495401702698,39,"Dict{String, Real}(""total_attacks"" => 1, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 1)"
106,336,371,16,29,0.45082141816714527,"Dict(:p25 => 11.921875, :p75 => 23.03125, :p50 => 15.796875, :p90 => 43.312500000000036, :p99 => 182.39999999999986, :p95 => 71.78125000000003)",1.4545528859162644,24.229166666666668,0.4527856499435543,40,"Dict{String, Real}(""total_attacks"" => 1, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 1)"
107,354,391,17,30,0.44618793870110496,"Dict(:p25 => 11.75, :p75 => 22.0, :p50 => 15.53125, :p90 => 40.43750000000003, :p99 => 182.84999999999985, :p95 => 66.8375)",1.4375975930416933,23.646892655367232,0.46714983866145365,40,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
108,372,412,18,31,0.44164745650652226,"Dict(:p25 => 11.671875, :p75 => 21.140625, :p50 => 14.75, :p90 => 40.68125, :p99 => 181.94999999999982, :p95 => 65.65000000000009)",1.3944723200585987,23.129032258064516,0.4774892148188139,41,"Dict{String, Real}(""total_attacks"" => 1, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 1)"
109,382,423,18,32,0.4417668248560649,"Dict(:p25 => 11.65625, :p75 => 21.1875, :p50 => 14.734375, :p90 => 40.12812500000001, :p99 => 181.45, :p95 => 66.41250000000008)",1.4353149850494782,23.387434554973822,0.47403413279699746,41,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
110,398,440,19,32,0.44712182223798047,"Dict(:p25 => 11.15625, :p75 => 20.875, :p50 => 14.28125, :p90 => 34.343750000000014, :p99 => 180.64999999999986, :p95 => 66.75)",1.5502119114119095,23.233668341708544,0.47759316752465697,41,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
111,410,456,19,34,0.44459635565791333,"Dict(:p25 => 11.25, :p75 => 20.4375, :p50 => 14.125, :p90 => 32.35000000000002, :p99 => 179.32749999999888, :p95 => 66.07500000000002)",1.5333330364953925,23.341463414634145,0.47769248413487264,43,"Dict{String, Real}(""total_attacks"" => 2, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 2)"
112,416,469,21,38,0.43282729433252576,"Dict(:p25 => 11.4921875, :p75 => 20.15625, :p50 => 14.265625, :p90 => 38.32812500000009, :p99 => 148.3499999999998, :p95 => 64.56250000000001)",1.4895227162717293,23.05048076923077,0.47069583938326764,44,"Dict{String, Real}(""total_attacks"" => 1, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 1)"
113,426,481,23,38,0.4364582377790913,"Dict(:p25 => 11.2578125, :p75 => 20.0, :p50 => 14.09375, :p90 => 37.75000000000003, :p99 => 141.1875, :p95 => 66.25000000000006)",1.4668378922814205,23.1056338028169,0.4646143991177927,44,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
