time,nagents,#153,#154,#155,#156,#157,#158,#159,#160,#161,#162,#163,#164,#165,#166,#167,#168,#169,#170,#171
0,50,0,0,0,0.23110204081632646,"Dict(:p25 => 10.25, :p75 => 19.0, :p50 => 14.0, :p90 => 23.1, :p99 => 25.0, :p95 => 24.549999999999997)",9.797632143947327,0.0,0.0,3.884297118205747,"Dict{String, Real}(""unique_cultures"" => 49, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02392578125)",0.0,0.0,29,21,"Dict(""blue_proportion"" => 0.42, ""red_proportion"" => 0.58)","Dict(:p25 => 10.25, :p75 => 19.0, :p50 => 14.0, :p90 => 23.1, :p99 => 25.0, :p95 => 24.549999999999997)",9.797632143947327,0,0
1,50,0,0,0,0.2600580551523948,"Dict(:p25 => 8.25, :p75 => 19.75, :p50 => 13.0, :p90 => 23.0, :p99 => 24.509999999999998, :p95 => 23.549999999999997)",20.847962706112217,1.0,0.0,3.912023005428145,"Dict{String, Real}(""unique_cultures"" => 50, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0244140625)",0.0,0.0,27,23,"Dict(""blue_proportion"" => 0.46, ""red_proportion"" => 0.54)","Dict(:p25 => 8.25, :p75 => 19.75, :p50 => 13.0, :p90 => 23.0, :p99 => 24.509999999999998, :p95 => 23.549999999999997)",20.847962706112217,0,0
2,49,0,0,1,0.29397771378490045,"Dict(:p25 => 9.0, :p75 => 19.0, :p50 => 12.0, :p90 => 24.0, :p99 => 26.039999999999992, :p95 => 24.6)",7.907866854153609,2.0,0.0,3.8918202981106305,"Dict{String, Real}(""unique_cultures"" => 49, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02392578125)",0.0,0.0,25,24,"Dict(""blue_proportion"" => 0.4897959183673469, ""red_proportion"" => 0.5102040816326531)","Dict(:p25 => 9.0, :p75 => 19.0, :p50 => 12.0, :p90 => 24.0, :p99 => 26.039999999999992, :p95 => 24.6)",7.907866854153609,0,1
3,47,0,0,3,0.3306737588652484,"Dict(:p25 => 7.5, :p75 => 19.0, :p50 => 11.0, :p90 => 25.0, :p99 => 28.54, :p95 => 26.700000000000003)",7.5669521635601935,3.0,0.0,3.8501476017100575,"Dict{String, Real}(""unique_cultures"" => 47, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02294921875)",0.0,0.0,25,22,"Dict(""blue_proportion"" => 0.46808510638297873, ""red_proportion"" => 0.5319148936170213)","Dict(:p25 => 7.5, :p75 => 19.0, :p50 => 11.0, :p90 => 25.0, :p99 => 28.54, :p95 => 26.700000000000003)",7.5669521635601935,0,3
4,44,0,0,6,0.34907143926913276,"Dict(:p25 => 7.75, :p75 => 20.25, :p50 => 12.5, :p90 => 26.700000000000003, :p99 => 31.0, :p95 => 28.85)",4.697628882841127,4.0,0.0,3.752682943892813,"Dict{String, Real}(""unique_cultures"" => 43, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02099609375)",0.0,0.0,26,18,"Dict(""blue_proportion"" => 0.4090909090909091, ""red_proportion"" => 0.5909090909090909)","Dict(:p25 => 7.75, :p75 => 20.25, :p50 => 12.5, :p90 => 26.700000000000003, :p99 => 31.0, :p95 => 28.85)",4.697628882841127,0,6
5,40,0,0,10,0.3473706176961604,"Dict(:p25 => 8.0, :p75 => 21.0, :p50 => 13.5, :p90 => 29.1, :p99 => 33.61, :p95 => 31.099999999999994)",4.199628573853255,5.0,0.0,3.6542220950859425,"Dict{String, Real}(""unique_cultures"" => 39, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01904296875)",0.0,0.0,26,14,"Dict(""blue_proportion"" => 0.35, ""red_proportion"" => 0.65)","Dict(:p25 => 8.0, :p75 => 21.0, :p50 => 13.5, :p90 => 29.1, :p99 => 33.61, :p95 => 31.099999999999994)",4.199628573853255,0,10
6,37,0,0,13,0.35009009009009007,"Dict(:p25 => 8.0, :p75 => 23.0, :p50 => 14.0, :p90 => 31.400000000000006, :p99 => 36.28, :p95 => 33.400000000000006)",6.977276501347133,6.0,0.0,3.610917912644226,"Dict{String, Real}(""unique_cultures"" => 37, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01806640625)",0.0,0.0,23,14,"Dict(""blue_proportion"" => 0.3783783783783784, ""red_proportion"" => 0.6216216216216216)","Dict(:p25 => 8.0, :p75 => 23.0, :p50 => 14.0, :p90 => 31.400000000000006, :p99 => 36.28, :p95 => 33.400000000000006)",6.977276501347133,0,13
7,36,0,0,14,0.3729702609012955,"Dict(:p25 => 7.0, :p75 => 23.75, :p50 => 16.0, :p90 => 34.0, :p99 => 38.949999999999996, :p95 => 35.5)",5.830422693875749,7.0,0.0,3.583518938456111,"Dict{String, Real}(""unique_cultures"" => 36, ""max_possible"" => 2048, ""diversity_ratio"" => 0.017578125)",0.0,0.0,23,13,"Dict(""blue_proportion"" => 0.3611111111111111, ""red_proportion"" => 0.6388888888888888)","Dict(:p25 => 7.0, :p75 => 23.75, :p50 => 16.0, :p90 => 34.0, :p99 => 38.949999999999996, :p95 => 35.5)",5.830422693875749,0,14
8,34,0,0,16,0.37884815762053625,"Dict(:p25 => 7.0, :p75 => 27.75, :p50 => 16.5, :p90 => 36.7, :p99 => 41.67999999999998, :p95 => 37.7)",13.234042193193863,8.0,0.0,3.485587161053814,"Dict{String, Real}(""unique_cultures"" => 33, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01611328125)",0.0,0.0,21,13,"Dict(""blue_proportion"" => 0.38235294117647056, ""red_proportion"" => 0.6176470588235294)","Dict(:p25 => 7.0, :p75 => 27.75, :p50 => 16.5, :p90 => 36.7, :p99 => 41.67999999999998, :p95 => 37.7)",13.234042193193863,0,16
9,33,0,0,17,0.3867198632088915,"Dict(:p25 => 6.0, :p75 => 31.0, :p50 => 17.0, :p90 => 38.8, :p99 => 44.4, :p95 => 40.400000000000006)",12.561468500831104,9.0,0.0,3.4544986414325436,"Dict{String, Real}(""unique_cultures"" => 32, ""max_possible"" => 2048, ""diversity_ratio"" => 0.015625)",0.0,0.0,20,13,"Dict(""blue_proportion"" => 0.3939393939393939, ""red_proportion"" => 0.6060606060606061)","Dict(:p25 => 6.0, :p75 => 31.0, :p50 => 17.0, :p90 => 38.8, :p99 => 44.4, :p95 => 40.400000000000006)",12.561468500831104,0,17
10,32,0,0,18,0.3904816513761469,"Dict(:p25 => 6.5, :p75 => 32.25, :p50 => 19.5, :p90 => 40.900000000000006, :p99 => 45.07000000000001, :p95 => 43.0)",13.77142001358725,10.0,0.0,3.4224142040147285,"Dict{String, Real}(""unique_cultures"" => 31, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01513671875)",0.0,0.0,21,11,"Dict(""blue_proportion"" => 0.34375, ""red_proportion"" => 0.65625)","Dict(:p25 => 6.5, :p75 => 32.25, :p50 => 19.5, :p90 => 40.900000000000006, :p99 => 45.07000000000001, :p95 => 43.0)",13.77142001358725,0,18
11,31,0,0,19,0.39359617682198333,"Dict(:p25 => 9.5, :p75 => 34.0, :p50 => 21.0, :p90 => 43.0, :p99 => 48.10000000000001, :p95 => 45.5)",13.09661679199143,11.0,0.0,3.3892680315457957,"Dict{String, Real}(""unique_cultures"" => 30, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0146484375)",0.0,0.0,19,12,"Dict(""blue_proportion"" => 0.3870967741935484, ""red_proportion"" => 0.6129032258064516)","Dict(:p25 => 9.5, :p75 => 34.0, :p50 => 21.0, :p90 => 43.0, :p99 => 48.10000000000001, :p95 => 45.5)",13.09661679199143,0,19
12,30,0,0,20,0.39175011921793024,"Dict(:p25 => 12.0, :p75 => 36.25, :p50 => 21.5, :p90 => 45.2, :p99 => 51.13, :p95 => 48.10000000000001)",12.550642794835957,12.0,0.0,3.3549875696248246,"Dict{String, Real}(""unique_cultures"" => 29, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01416015625)",0.0,0.0,18,12,"Dict(""blue_proportion"" => 0.4, ""red_proportion"" => 0.6)","Dict(:p25 => 12.0, :p75 => 36.25, :p50 => 21.5, :p90 => 45.2, :p99 => 51.13, :p95 => 48.10000000000001)",12.550642794835957,0,20
13,29,0,0,21,0.3848751486325801,"Dict(:p25 => 12.0, :p75 => 39.0, :p50 => 23.0, :p90 => 47.400000000000006, :p99 => 54.16000000000001, :p95 => 50.800000000000004)",12.95406532526985,13.0,0.0,3.319492576154752,"Dict{String, Real}(""unique_cultures"" => 28, ""max_possible"" => 2048, ""diversity_ratio"" => 0.013671875)",0.0,0.0,19,10,"Dict(""blue_proportion"" => 0.3448275862068966, ""red_proportion"" => 0.6551724137931034)","Dict(:p25 => 12.0, :p75 => 39.0, :p50 => 23.0, :p90 => 47.400000000000006, :p99 => 54.16000000000001, :p95 => 50.800000000000004)",12.95406532526985,0,21
14,27,0,0,23,0.35212309513241613,"Dict(:p25 => 12.5, :p75 => 44.0, :p50 => 27.0, :p90 => 49.800000000000004, :p99 => 57.220000000000006, :p95 => 53.80000000000001)",12.29655101250849,14.0,0.0,3.2444926304072967,"Dict{String, Real}(""unique_cultures"" => 26, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0126953125)",0.0,0.0,18,9,"Dict(""blue_proportion"" => 0.3333333333333333, ""red_proportion"" => 0.6666666666666666)","Dict(:p25 => 12.5, :p75 => 44.0, :p50 => 27.0, :p90 => 49.800000000000004, :p99 => 57.220000000000006, :p95 => 53.80000000000001)",12.29655101250849,0,23
15,26,0,0,24,0.3357988165680472,"Dict(:p25 => 14.5, :p75 => 47.5, :p50 => 28.0, :p90 => 52.00000000000001, :p99 => 60.25, :p95 => 56.750000000000014)",11.755235331397767,15.0,0.0,3.2047775241322567,"Dict{String, Real}(""unique_cultures"" => 25, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01220703125)",0.0,0.0,17,9,"Dict(""blue_proportion"" => 0.34615384615384615, ""red_proportion"" => 0.6538461538461539)","Dict(:p25 => 14.5, :p75 => 47.5, :p50 => 28.0, :p90 => 52.00000000000001, :p99 => 60.25, :p95 => 56.750000000000014)",11.755235331397767,0,24
16,26,0,0,24,0.34330132166967764,"Dict(:p25 => 14.75, :p75 => 49.5, :p50 => 29.0, :p90 => 54.00000000000001, :p99 => 63.25, :p95 => 59.500000000000014)",13.653204537386376,16.0,0.0,3.2047775241322567,"Dict{String, Real}(""unique_cultures"" => 25, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01220703125)",0.0,0.0,16,10,"Dict(""blue_proportion"" => 0.38461538461538464, ""red_proportion"" => 0.6153846153846154)","Dict(:p25 => 14.75, :p75 => 49.5, :p50 => 29.0, :p90 => 54.00000000000001, :p99 => 63.25, :p95 => 59.500000000000014)",13.653204537386376,0,24
17,26,0,0,24,0.3487240682944739,"Dict(:p25 => 15.0, :p75 => 51.5, :p50 => 30.0, :p90 => 56.5, :p99 => 66.0, :p95 => 61.50000000000003)",12.923317365383086,17.0,0.0,3.1514585102430304,"Dict{String, Real}(""unique_cultures"" => 24, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01171875)",0.0,0.0,17,9,"Dict(""blue_proportion"" => 0.34615384615384615, ""red_proportion"" => 0.6538461538461539)","Dict(:p25 => 15.0, :p75 => 51.5, :p50 => 30.0, :p90 => 56.5, :p99 => 66.0, :p95 => 61.50000000000003)",12.923317365383086,0,24
18,27,1,0,24,0.3728537786341255,"Dict(:p25 => 12.0, :p75 => 52.0, :p50 => 30.0, :p90 => 59.0, :p99 => 68.70000000000002, :p95 => 63.20000000000002)",12.322788188281654,17.333333333333332,0.0370370370370372,3.1931483948102635,"Dict{String, Real}(""unique_cultures"" => 25, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01220703125)",0.0,0.0,18,9,"Dict(""blue_proportion"" => 0.3333333333333333, ""red_proportion"" => 0.6666666666666666)","Dict(:p25 => 12.0, :p75 => 52.0, :p50 => 30.0, :p90 => 59.0, :p99 => 68.70000000000002, :p95 => 63.20000000000002)",12.322788188281654,0,24
19,30,4,0,24,0.390800744878957,"Dict(:p25 => 11.5, :p75 => 47.5, :p50 => 28.25, :p90 => 59.2, :p99 => 65.55000000000001, :p95 => 61.550000000000004)",13.74472433550486,16.5,0.13151515151515136,3.170148321475506,"Dict{String, Real}(""unique_cultures"" => 25, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01220703125)",0.0,0.0,20,10,"Dict(""blue_proportion"" => 0.3333333333333333, ""red_proportion"" => 0.6666666666666666)","Dict(:p25 => 11.5, :p75 => 47.5, :p50 => 28.25, :p90 => 59.2, :p99 => 65.55000000000001, :p95 => 61.550000000000004)",13.74472433550486,0,24
20,34,8,0,24,0.40569912175396494,"Dict(:p25 => 11.25, :p75 => 45.0, :p50 => 21.75, :p90 => 58.10000000000001, :p99 => 64.33999999999999, :p95 => 61.37500000000001)",6.570389907033944,15.441176470588236,0.22705882352941198,3.307104055517222,"Dict{String, Real}(""unique_cultures"" => 29, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01416015625)",0.0,0.0,23,11,"Dict(""blue_proportion"" => 0.3235294117647059, ""red_proportion"" => 0.6764705882352942)","Dict(:p25 => 11.25, :p75 => 45.0, :p50 => 21.75, :p90 => 58.10000000000001, :p99 => 64.33999999999999, :p95 => 61.37500000000001)",6.570389907033944,0,24
21,35,9,0,24,0.40976826048694637,"Dict(:p25 => 12.0, :p75 => 45.0, :p50 => 21.0, :p90 => 60.2, :p99 => 66.97999999999999, :p95 => 63.24999999999999)",7.210371990718071,15.971428571428572,0.2357270636340405,3.263139242300734,"Dict{String, Real}(""unique_cultures"" => 28, ""max_possible"" => 2048, ""diversity_ratio"" => 0.013671875)",0.0,0.0,19,16,"Dict(""blue_proportion"" => 0.45714285714285713, ""red_proportion"" => 0.5428571428571428)","Dict(:p25 => 12.0, :p75 => 45.0, :p50 => 21.0, :p90 => 60.2, :p99 => 66.97999999999999, :p95 => 63.24999999999999)",7.210371990718071,0,24
22,38,12,0,24,0.4129233976029181,"Dict(:p25 => 11.0, :p75 => 37.25, :p50 => 21.0, :p90 => 62.300000000000004, :p99 => 68.88999999999999, :p95 => 64.875)",5.9745113769491365,15.631578947368421,0.2832713095870989,3.49166043750324,"Dict{String, Real}(""unique_cultures"" => 34, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0166015625)",0.0,0.0,23,15,"Dict(""blue_proportion"" => 0.39473684210526316, ""red_proportion"" => 0.6052631578947368)","Dict(:p25 => 11.0, :p75 => 37.25, :p50 => 21.0, :p90 => 62.300000000000004, :p99 => 68.88999999999999, :p95 => 64.875)",5.9745113769491365,0,24
23,38,12,0,24,0.4096457874724835,"Dict(:p25 => 11.25, :p75 => 38.25, :p50 => 22.0, :p90 => 65.0, :p99 => 70.88999999999999, :p95 => 66.875)",6.096517332478437,16.63157894736842,0.26623917388407725,3.38221614583588,"Dict{String, Real}(""unique_cultures"" => 31, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01513671875)",0.0,0.0,24,14,"Dict(""blue_proportion"" => 0.3684210526315789, ""red_proportion"" => 0.631578947368421)","Dict(:p25 => 11.25, :p75 => 38.25, :p50 => 22.0, :p90 => 65.0, :p99 => 70.88999999999999, :p95 => 66.875)",6.096517332478437,0,24
24,41,16,0,25,0.3759400174056635,"Dict(:p25 => 13.0, :p75 => 38.0, :p50 => 21.5, :p90 => 56.0, :p99 => 68.19999999999996, :p95 => 62.0)",4.661319789285408,15.75609756097561,0.329834629615646,3.3499271911255777,"Dict{String, Real}(""unique_cultures"" => 31, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01513671875)",0.0,0.0,23,18,"Dict(""blue_proportion"" => 0.43902439024390244, ""red_proportion"" => 0.5609756097560976)","Dict(:p25 => 13.0, :p75 => 38.0, :p50 => 21.5, :p90 => 56.0, :p99 => 68.19999999999996, :p95 => 62.0)",4.661319789285408,0,25
25,42,19,0,27,0.34609741784037573,"Dict(:p25 => 14.125, :p75 => 36.75, :p50 => 22.5, :p90 => 56.00000000000006, :p99 => 70.12999999999997, :p95 => 61.95)",3.7886647051629945,15.166666666666666,0.37269193391642386,3.2257383413610654,"Dict{String, Real}(""unique_cultures"" => 29, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01416015625)",0.0,0.0,25,17,"Dict(""blue_proportion"" => 0.40476190476190477, ""red_proportion"" => 0.5952380952380952)","Dict(:p25 => 14.125, :p75 => 36.75, :p50 => 22.5, :p90 => 56.00000000000006, :p99 => 70.12999999999997, :p95 => 61.95)",3.7886647051629945,0,27
26,45,22,0,27,0.3392830330330332,"Dict(:p25 => 14.5, :p75 => 32.5, :p50 => 22.5, :p90 => 51.80000000000001, :p99 => 72.35999999999997, :p95 => 62.59999999999998)",3.161390352392154,15.088888888888889,0.3929962362952055,3.150033529927937,"Dict{String, Real}(""unique_cultures"" => 29, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01416015625)",0.0,0.0,27,18,"Dict(""blue_proportion"" => 0.4, ""red_proportion"" => 0.6)","Dict(:p25 => 14.5, :p75 => 32.5, :p50 => 22.5, :p90 => 51.80000000000001, :p99 => 72.35999999999997, :p95 => 62.59999999999998)",3.161390352392154,0,27
27,46,23,0,27,0.33127130856560383,"Dict(:p25 => 15.0, :p75 => 33.375, :p50 => 22.25, :p90 => 51.5, :p99 => 74.29999999999998, :p95 => 58.625)",3.3190502706415708,15.73913043478261,0.3822964208503483,3.2634284663219826,"Dict{String, Real}(""unique_cultures"" => 30, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0146484375)",0.0,0.0,30,16,"Dict(""blue_proportion"" => 0.34782608695652173, ""red_proportion"" => 0.6521739130434783)","Dict(:p25 => 15.0, :p75 => 33.375, :p50 => 22.25, :p90 => 51.5, :p99 => 74.29999999999998, :p95 => 58.625)",3.3190502706415708,0,27
28,46,23,0,27,0.32789996272323685,"Dict(:p25 => 15.0, :p75 => 34.875, :p50 => 22.75, :p90 => 53.0, :p99 => 76.29999999999998, :p95 => 60.625)",3.312001908750425,16.73913043478261,0.35945793337097665,3.137388271024259,"Dict{String, Real}(""unique_cultures"" => 27, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01318359375)",0.0,0.0,28,18,"Dict(""blue_proportion"" => 0.391304347826087, ""red_proportion"" => 0.6086956521739131)","Dict(:p25 => 15.0, :p75 => 34.875, :p50 => 22.75, :p90 => 53.0, :p99 => 76.29999999999998, :p95 => 60.625)",3.312001908750425,0,27
29,47,24,0,27,0.3315350114124276,"Dict(:p25 => 16.0, :p75 => 36.5, :p50 => 22.5, :p90 => 51.40000000000006, :p99 => 78.24, :p95 => 63.25000000000001)",3.38868016470509,17.361702127659573,0.35325406758448064,3.2030976142576644,"Dict{String, Real}(""unique_cultures"" => 29, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01416015625)",0.0,0.0,31,16,"Dict(""blue_proportion"" => 0.3404255319148936, ""red_proportion"" => 0.6595744680851063)","Dict(:p25 => 16.0, :p75 => 36.5, :p50 => 22.5, :p90 => 51.40000000000006, :p99 => 78.24, :p95 => 63.25000000000001)",3.38868016470509,0,27
30,47,25,0,28,0.3154059734004204,"Dict(:p25 => 16.75, :p75 => 38.0, :p50 => 24.5, :p90 => 52.40000000000006, :p99 => 80.69999999999999, :p95 => 63.35)",3.4513826430112156,17.72340425531915,0.3533498505785293,3.19734066522471,"Dict{String, Real}(""unique_cultures"" => 28, ""max_possible"" => 2048, ""diversity_ratio"" => 0.013671875)",0.0,0.0,30,17,"Dict(""blue_proportion"" => 0.3617021276595745, ""red_proportion"" => 0.6382978723404256)","Dict(:p25 => 16.75, :p75 => 38.0, :p50 => 24.5, :p90 => 52.40000000000006, :p99 => 80.69999999999999, :p95 => 63.35)",3.4513826430112156,0,28
31,50,28,0,28,0.3242024965325936,"Dict(:p25 => 16.625, :p75 => 37.5, :p50 => 23.25, :p90 => 48.000000000000014, :p99 => 83.03999999999999, :p95 => 61.099999999999994)",3.6026554943258984,17.6,0.3744090909090909,3.246959813397261,"Dict{String, Real}(""unique_cultures"" => 31, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01513671875)",0.0,0.0,37,13,"Dict(""blue_proportion"" => 0.26, ""red_proportion"" => 0.74)","Dict(:p25 => 16.625, :p75 => 37.5, :p50 => 23.25, :p90 => 48.000000000000014, :p99 => 83.03999999999999, :p95 => 61.099999999999994)",3.6026554943258984,0,28
32,53,31,0,28,0.3274213836477988,"Dict(:p25 => 16.5, :p75 => 39.0, :p50 => 23.5, :p90 => 47.800000000000004, :p99 => 79.09999999999997, :p95 => 62.599999999999994)",4.5357608710337445,17.547169811320753,0.3908297829174274,3.264066484302365,"Dict{String, Real}(""unique_cultures"" => 33, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01611328125)",0.0,0.0,37,16,"Dict(""blue_proportion"" => 0.3018867924528302, ""red_proportion"" => 0.6981132075471698)","Dict(:p25 => 16.5, :p75 => 39.0, :p50 => 23.5, :p90 => 47.800000000000004, :p99 => 79.09999999999997, :p95 => 62.599999999999994)",4.5357608710337445,0,28
33,57,35,0,28,0.323358074673864,"Dict(:p25 => 16.5, :p75 => 35.5, :p50 => 24.0, :p90 => 46.400000000000006, :p99 => 74.91999999999996, :p95 => 56.00000000000002)",4.134810498423859,17.24561403508772,0.413985115382556,3.2814504467098824,"Dict{String, Real}(""unique_cultures"" => 34, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0166015625)",0.0,0.0,34,23,"Dict(""blue_proportion"" => 0.40350877192982454, ""red_proportion"" => 0.5964912280701754)","Dict(:p25 => 16.5, :p75 => 35.5, :p50 => 24.0, :p90 => 46.400000000000006, :p99 => 74.91999999999996, :p95 => 56.00000000000002)",4.134810498423859,0,28
34,60,38,0,28,0.3291692307692309,"Dict(:p25 => 15.875, :p75 => 36.75, :p50 => 23.75, :p90 => 47.1, :p99 => 76.78999999999994, :p95 => 50.650000000000055)",4.954293284772193,17.333333333333332,0.42173076923076924,3.356439678531078,"Dict{String, Real}(""unique_cultures"" => 36, ""max_possible"" => 2048, ""diversity_ratio"" => 0.017578125)",0.0,0.0,37,23,"Dict(""blue_proportion"" => 0.38333333333333336, ""red_proportion"" => 0.6166666666666667)","Dict(:p25 => 15.875, :p75 => 36.75, :p50 => 23.75, :p90 => 47.1, :p99 => 76.78999999999994, :p95 => 50.650000000000055)",4.954293284772193,0,28
35,61,39,0,28,0.33332688176205316,"Dict(:p25 => 15.0, :p75 => 38.5, :p50 => 24.0, :p90 => 48.0, :p99 => 79.59999999999997, :p95 => 51.0)",4.544836199745675,18.0327868852459,0.40858420268256324,3.388763642058516,"Dict{String, Real}(""unique_cultures"" => 37, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01806640625)",0.0,0.0,41,20,"Dict(""blue_proportion"" => 0.32786885245901637, ""red_proportion"" => 0.6721311475409836)","Dict(:p25 => 15.0, :p75 => 38.5, :p50 => 24.0, :p90 => 48.0, :p99 => 79.59999999999997, :p95 => 51.0)",4.544836199745675,0,28
36,62,40,0,28,0.33369053506988333,"Dict(:p25 => 15.125, :p75 => 37.875, :p50 => 25.0, :p90 => 48.900000000000006, :p99 => 80.58000000000001, :p95 => 53.95)",4.470344891518078,18.725806451612904,0.397002028284849,3.322478063513107,"Dict{String, Real}(""unique_cultures"" => 36, ""max_possible"" => 2048, ""diversity_ratio"" => 0.017578125)",0.0,0.0,42,20,"Dict(""blue_proportion"" => 0.3225806451612903, ""red_proportion"" => 0.6774193548387096)","Dict(:p25 => 15.125, :p75 => 37.875, :p50 => 25.0, :p90 => 48.900000000000006, :p99 => 80.58000000000001, :p95 => 53.95)",4.470344891518078,0,28
37,64,42,0,28,0.33703526517222526,"Dict(:p25 => 13.375, :p75 => 39.625, :p50 => 26.25, :p90 => 49.85, :p99 => 82.13999999999994, :p95 => 52.550000000000004)",4.804918780692157,19.109375,0.3963486304170074,3.258944279866507,"Dict{String, Real}(""unique_cultures"" => 35, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01708984375)",0.0,0.0,44,20,"Dict(""blue_proportion"" => 0.3125, ""red_proportion"" => 0.6875)","Dict(:p25 => 13.375, :p75 => 39.625, :p50 => 26.25, :p90 => 49.85, :p99 => 82.13999999999994, :p95 => 52.550000000000004)",4.804918780692157,0,28
38,69,47,0,28,0.3517464453892927,"Dict(:p25 => 13.0, :p75 => 38.5, :p50 => 24.0, :p90 => 47.80000000000001, :p99 => 83.36000000000017, :p95 => 53.60000000000001)",4.313741234096835,18.652173913043477,0.42181007398398696,3.436224564400639,"Dict{String, Real}(""unique_cultures"" => 39, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01904296875)",0.0,0.0,49,20,"Dict(""blue_proportion"" => 0.2898550724637681, ""red_proportion"" => 0.7101449275362319)","Dict(:p25 => 13.0, :p75 => 38.5, :p50 => 24.0, :p90 => 47.80000000000001, :p99 => 83.36000000000017, :p95 => 53.60000000000001)",4.313741234096835,0,28
